longitude,latitude,pt_nome,pt_descric,pt_enderec
-46.69194809209642,-23.54593912707637,"R. PAULISTÂNIA , 182",R CRISTOVAO DE BURGOS/ R HARMONIA,CRISTOVAO DE BURGOS/ R HARMONIA
-46.6365346010818,-23.53288202352944,"R. PRATES , 43",R RIBEIRO DE LIMA/ PC DA LUZ,RIBEIRO DE LIMA/ PC DA LUZ
-46.7439852197305,-23.67264471877104,"ESTR. DO M BOI MIRIM , 1229",R ADILSON BRITO/ R AMITABA,ADILSON BRITO/ R AMITABA
-46.76794186203993,-23.71798058935983,"R. INÁCIO COUTO , 90",R CORREIA PAMPLONA/ R JOAO RODRIGUES PALHETA,CORREIA PAMPLONA/ R JOAO RODRIGUES PALHETA
-46.68984283715291,-23.62518776978906,"AV. ROQUE PETRONI JÚNIOR , 296",R PROFESSOR JOSE MARQUES DA CRUZ/ R RONDEL,PROFESSOR JOSE MARQUES DA CRUZ/ R RONDEL
-46.66827144889061,-23.49968026353551,"R. CAROLINA SOARES , 506",R LAGOA AZUL/ R ROCHA LIMA,LAGOA AZUL/ R ROCHA LIMA
-46.46657918792374,-23.48582373952735,"R. DR. ASSIS RIBEIRO , 10005",R COTORA/ R RODEIRO,COTORA/ R RODEIRO
-46.70933869663513,-23.90638558899959,"ESTR. ENG. MARSILAC , 0",EST PONTE SECA/ EST DA LAGOA,EST PONTE SECA/ EST DA LAGOA
-46.5661542019048,-23.52976983252091,"R. SÍRIA , 394",R CARLOTA LUISA DE JESUS/ R SANTA CATARINA,CARLOTA LUISA DE JESUS/ R SANTA CATARINA
-46.70148462131485,-23.65946765230209,"AV. WASHINGTON LUIZ , 300",R SAO LEONIDAS/ R PIRANCHIN,SAO LEONIDAS/ R PIRANCHIN
-46.61733277332538,-23.52958398227683,"R. RIO BONITO , 1589",R ITAQUI/ R CONSELHEIRO DANTAS,ITAQUI/ R CONSELHEIRO DANTAS
-46.47048196372181,-23.54192350024034,"TERM. METRÔ ITAQUERA PL. B , 0",,
-46.69023135850184,-23.47235344894782,"R. PARAPUÃ , 1381",R TIRO AO POMBO/ R JOAO CAETANO PINTO,TIRO AO POMBO/ R JOAO CAETANO PINTO
-46.45786796153818,-23.57356632241186,"R. JOHN SPEERS , 0",AV ADRIANO BERTOZZI/ R JOHN SPEERS,AV ADRIANO BERTOZZI/ R JOHN SPEERS
-46.64507211458783,-23.65357351313011,"AV. GEN. DALTRO FILHO , 128",VEL E/ R DAS GUASSATUNGAS,VEL E/ R DAS GUASSATUNGAS
-46.42468352741611,-23.48952460158704,"R. GEN. DALTON TEIXEIRA , 168",Próximo a Rua Latifa Mikail,Próximo a Rua Latifa Mikail
-46.63701871044171,-23.49974817229575,"R. ALFREDO PUJOL , 1180",R ALUIZIO DE AZEVEDO/ R DR. CESAR,ALUIZIO DE AZEVEDO/ R DR. CESAR
-46.48354473384822,-23.57702638167554,"R. GASPAR GUTERRES , 300",RUA BALTAZAR VIDAL,UA BALTAZAR VIDAL
-46.5405722690323,-23.57286956619202,"AV. RENATA , 345",R MAFALDA/ AV MONTEMAGNO,MAFALDA/ AV MONTEMAGNO
-46.71879690447141,-23.53511625341076,"R. BARBALHA , 67",R JASPE NEGRO/ R MARIA AUGUSTA THOMAZ,JASPE NEGRO/ R MARIA AUGUSTA THOMAZ
-46.7422426391341,-23.55524623263454,"AV. MIGUEL FRIAS DE VASCONCELOS , 0",AV ESCOLA POLITECNICA/ R SANTO EURILO,AV ESCOLA POLITECNICA/ R SANTO EURILO
-46.46384207446394,-23.52583855276982,"AV. ERNESTO SOUZA CRUZ , 797",R SEVERINO ARBOLEYA IMBERNON/ R NOVENTA E SETE,SEVERINO ARBOLEYA IMBERNON/ R NOVENTA E SETE
-46.69124403054057,-23.56558203790278,"R. TEODORO SAMPAIO , 2471",R CUNHA GAGO/ R DOUTOR MANOEL CARLOS FERRAZ DE ALMEIDA,CUNHA GAGO/ R DOUTOR MANOEL CARLOS FERRAZ DE ALMEIDA
-46.48176674375713,-23.57849636995158,"R. XAVIER PALMERIM , 524",R FLORIANO DE TOLEDO/ AV AFONSO DE SAMPAIO E SOUZA,FLORIANO DE TOLEDO/ AV AFONSO DE SAMPAIO E SOUZA
-46.60667049516912,-23.63662347587831,"AV. PE. ARLINDO VIEIRA , 1919",R GEORGES BIZET/ R NAGIB TANUS GASTIN,GEORGES BIZET/ R NAGIB TANUS GASTIN
-46.71128755903504,-23.65371870643535,"TERM. STO. AMARO , 0",TR JURCI SOARES SEBASTIAO/ R HUMBOLDT,TR JURCI SOARES SEBASTIAO/ R HUMBOLDT
-46.56390214307592,-23.55247572488075,"R. EMÍLIA MARENGO , 291",R ITAPURA/ R ELEONORA CINTRA,ITAPURA/ R ELEONORA CINTRA
-46.67827047668531,-23.46706543769088,"AV. PE. ORLANDO GARCIA DA SILVEIRA , 758",AV DEP. CANTIDIO SAMPAIO/ R VICENTE CORSI,AV DEP. CANTIDIO SAMPAIO/ R VICENTE CORSI
-46.51255059717668,-23.54575860539752,"R. FERNANDES PORTALEGRE , 31",R JOAO ACCIOLI/ AV VALDEMAR CARLOS PEREIRA,JOAO ACCIOLI/ AV VALDEMAR CARLOS PEREIRA
-46.67694545284358,-23.47728838835513,"R. PROF. BUENO DOS REIS , 175",R PRF. MARIO D APICO/ PC MANOEL ALEXANDRE DA SILVA,PRF. MARIO D APICO/ PC MANOEL ALEXANDRE DA SILVA
-46.7148972138647,-23.4542836010457,"R. CARMEM CUNHA , 8",R BR. DE SUACUNA/ R SERRA DE MARACAJU,BR. DE SUACUNA/ R SERRA DE MARACAJU
-46.71178401163668,-23.52098529564975,"AV. MERCEDES , 88",R SACADURA CABRAL/ R CORUMBATAI,SACADURA CABRAL/ R CORUMBATAI
-46.41573244364912,-23.5361813669438,"AV. NORDESTINA , 6951",R CAMPANHA GAUCHA/ R TOME ACU,CAMPANHA GAUCHA/ R TOME ACU
-46.65932947285241,-23.51455917135878,"AV. OTAVIANO ALVES DE LIMA , 0",R ATILIO PIFFER/ R HAVRE,ATILIO PIFFER/ R HAVRE
-46.6016355977674,-23.61909053891875,"R. VERGUEIRO , 9292",R VERGUEIRO/ R TAQUARICHIM,VERGUEIRO/ R TAQUARICHIM
-46.53776428860301,-23.5740385528122,"R. FABIO , 367",R MAFALDA/ AV MONTEMAGNO,MAFALDA/ AV MONTEMAGNO
-46.60738267909501,-23.58139872299639,"R. BOM PASTOR , 654",R DOS ITUANOS/ R DA CONSTITUINTE,DOS ITUANOS/ R DA CONSTITUINTE
-46.64310549419285,-23.54799997550039,"R. MARTINS FONTES , 109",,
-46.69960711904235,-23.51938626725214,"TERM. LAPA - PLAT. 3 , 0",VDTO COMENDADOR ELIAS NAGIB BLEIN/ R GUAICURUS,VDTO COMENDADOR ELIAS NAGIB BLEIN/ R GUAICURUS
-46.65392938778439,-23.55257798672583,"R. AUGUSTA , 905",R COSTA/ R DONA ANTONIA DE QUEIROS,COSTA/ R DONA ANTONIA DE QUEIROS
-46.61742444286426,-23.62560955613826,"R. D. VILARES , 154",R KITIZO UTIYAMA/ R DOS OPERARIOS,KITIZO UTIYAMA/ R DOS OPERARIOS
-46.76668714897139,-23.63813393766084,"ESTR. DO CAMPO LIMPO , 2127",R JOAO MIGUEL FERNANDES COELHO/ R ELIAS ZITUNE,JOAO MIGUEL FERNANDES COELHO/ R ELIAS ZITUNE
-46.69504983559538,-23.61297983905212,"TERM. ÁGUA ESPRAIADA , 0",,
-46.61421195699951,-23.48352417822169,"AV. NOVA CANTAREIRA , 1245",R CASA FORTE/ R LAGOA VERDE,CASA FORTE/ R LAGOA VERDE
-46.58108633207417,-23.45497020936615,"R. ARI DA ROCHA MIRANDA , 285",R MANOEL LISBOA DE MOURA/ R IVAN ROCHA AGUIAR,MANOEL LISBOA DE MOURA/ R IVAN ROCHA AGUIAR
-46.76816006394231,-23.65916784916709,"AV. CARLOS CALDEIRA FILHO , 0",R ROBERTO CAMPOS RODRIGUES/ R MIGUEL AUZA,ROBERTO CAMPOS RODRIGUES/ R MIGUEL AUZA
-46.76227112918741,-23.65455485223938,"TERM. CAPELINHA - DESEMB. PLAT 6 , 0",,
-46.66324747089728,-23.50554422284076,"AV. CASA VERDE , 2503",R JOAQUIM DE SIQUEIRA/ R FREDERICO PENTEADO JUNIOR,JOAQUIM DE SIQUEIRA/ R FREDERICO PENTEADO JUNIOR
-46.50631581849414,-23.49629480796778,"R. OLHO D'ÁGUA DO BORGES , 184",RUA LAURO DE FREITAS,UA LAURO DE FREITAS
-46.74722264433979,-23.54160430761189,"AV. DRACENA , 613",Rua Diogo Pires,ua Diogo Pires
-46.66626564273414,-23.7386071995556,"ESTR. CANAL DA COCAIA , 2201",R RUBENS DE OLIVEIRA/ AV GAIVOTAS,RUBENS DE OLIVEIRA/ AV GAIVOTAS
-46.6533893725101,-23.55834795953466,"AV. NOVE DE JULHO , 2023",R DOUTOR PLINIO BARRETO/ R PROFESSOR PICAROLO,DOUTOR PLINIO BARRETO/ R PROFESSOR PICAROLO
-46.68660200066941,-23.58558293569128,"R. BRIG. HAROLDO VELOSO , 0",,
-46.58816029122693,-23.44955525405097,"R. MANUEL VIEIRA DA LUZ , 34",VEL FELICIDADE VIEIRA/ AV ANTONELO DA MESSINA,VEL FELICIDADE VIEIRA/ AV ANTONELO DA MESSINA
-46.64061917321827,-23.64740252741526,"AV. FRANCISCO DE PAULA QUINTANILHA RIBEIRO , 0",,
-46.59116424450229,-23.45587723455532,"R. MARIA AMALIA LOPES DE AZEVEDO , 3658",R JAUPACI/ R CARDEAL ENRICO DANTE,JAUPACI/ R CARDEAL ENRICO DANTE
-46.45308387738494,-23.60987414665744,"R. MANUEL VELOSO DA COSTA , 99",RUA MMADUREIRA MALHEIROS / RUA GONÇALVES DA COSTA,UA MMADUREIRA MALHEIROS / RUA GONÇALVES DA COSTA
-46.66519932666211,-23.54287006268932,"PÇA. CHARLES MILLER , 0",R ITABAQUARA/ ACESSO A RUA HEITOR DE MORAIS,ITABAQUARA/ ACESSO A RUA HEITOR DE MORAIS
-46.7759047316215,-23.7363395320033,"R. ANA LÚCIA DE AMICIS , 125",R ANTON BECKER/ R ANDREA DRAGONI,ANTON BECKER/ R ANDREA DRAGONI
-46.73607286053637,-23.79523215571815,"R. CARLOS JORGE SCHMIDT , 518",RUA LEONARDO LABELLA,UA LEONARDO LABELLA
-46.53545919013605,-23.6083813933405,"R. ATAULFO ALVES , 618",R ALTAMISA/ R JURUVA,ALTAMISA/ R JURUVA
-46.69657245984418,-23.71804037931096,"R. FRANCISCO PINTO DE ANDRADE , 0",TP 6076-41,TP 6076-41
-46.63609216926348,-23.6595584603521,"AV. ENG. ARMANDO DE ARRUDA PEREIRA , 4025",R ASTROLABIO/ R AZOR SILVA,ASTROLABIO/ R AZOR SILVA
-46.70540375873605,-23.61011388202508,"R. DAURO CAVALLARO , 257",AV BARAO DE MONTE MOR/ AV DUQUESA DE GOIAS,AV BARAO DE MONTE MOR/ AV DUQUESA DE GOIAS
-46.41907525102528,-23.58431716166206,"R. JUÁ MIRIM , 222",,
-46.5708874295241,-23.45146519543214,"R. MORRO DO LIVRAMENTO , 333",R HELIO/ AV CABUCU,HELIO/ AV CABUCU
-46.38524577439271,-23.51440037599216,"R. ROBERTO SAID , 98",R SERRA DO ARROZAL / R MANUEL RODRIGUES SANTIAGO,SERRA DO ARROZAL / R MANUEL RODRIGUES SANTIAGO
-46.44351202350543,-23.59072820412876,"AV. JACU-PÊSSEGO/NOVA TRABALHADORES , 3400",R GUICHI SHIGUETA/ AV. RAGUEB CHOHFI,GUICHI SHIGUETA/ AV. RAGUEB CHOHFI
-46.69954735204416,-23.45142456913889,"AV. DEP. CANTIDIO SAMPAIO , 4354",R. AVOANTE / R. JACIARA -- BAIA,AVOANTE / R. JACIARA -- BAIA
-46.40341365530853,-23.50449147298272,"ESTR. D. JOÃO NERI , 1193",R CABAPOAMA/ R PIACATUBA,CABAPOAMA/ R PIACATUBA
-46.452672881555,-23.6096661463873,"R. MADUREIRA CALHEIROS , 22",Rua Manuel Veloso da Costa,ua Manuel Veloso da Costa
-46.73656429995224,-23.66741972005189,"AV. LUIZ GUSHIKEN , 0",RUA JOSÉ BARROS MAGALDI,UA JOSÉ BARROS MAGALDI
-46.77304494549077,-23.68157976469421,"AV. VISC. DO RIO GRANDE , 675",Rua Andrea Briosco,ua Andrea Briosco
-46.64409609970281,-23.66026048067837,"R. FRANCESCO SOLIMENA , 135",R SEPINS,SEPINS
-46.71393493537786,-23.53796822657751,"R. PIO XI , 1764",R CAIAPONIA/ PC REVERENDO MANOEL DA SILVEIRA PORTO FILHO,CAIAPONIA/ PC REVERENDO MANOEL DA SILVEIRA PORTO FILHO
-46.46853597727078,-23.54274449092343,"R. DR. LUIZ AIRES , 0",APÓS AV. ENGº ADERVAN MACHADO,APÓS AV. ENGº ADERVAN MACHADO
-46.62332074756343,-23.52244803144771,"AV. PROJETADA (CANINDÉ-PARI) , 0",Avenida Cruzeiro do Sul (Shopping D).,Avenida Cruzeiro do Sul (Shopping D).
-46.45725799002763,-23.56673935108806,"R. JOHN SPEERS , 1410",R JOSE ARIGO/ R PASCHOALINA ROQUE GIUSTI,JOSE ARIGO/ R PASCHOALINA ROQUE GIUSTI
-46.60394393445158,-23.51530200686044,"R. JOSÉ BERNARDO PINTO , 758",Av. Guilherme,Av. Guilherme
-46.70698803194259,-23.52677025599435,"R. TITO , 1689",PRAÇA SÃO CRISPIM,PRAÇA SÃO CRISPIM
-46.65871963321221,-23.46916037153419,"AV. PARADA PINTO , 1161",,
-46.41680460369719,-23.48657559197123,"R. ERVA DE SANTA LUZIA , 621",R LIMAO BRAVO/ R ALTOS DO OITI,LIMAO BRAVO/ R ALTOS DO OITI
-46.73409110724717,-23.43850072704241,"R. PAULO ARENTINO , 1723",R. GIOVANNI CERESINI,GIOVANNI CERESINI
-46.45502313614785,-23.52948151090104,"R. CAROLINA FONSECA , 407",R MONTANHAS/ R BENTO VIEIRA DE CASTRO,MONTANHAS/ R BENTO VIEIRA DE CASTRO
-46.60787398992261,-23.48943713346303,"AV. GEN. ATALIBA LEONEL , 2981",R SILVIO RODINI/ R VINTE E QUATRO DE DEZEMBRO,SILVIO RODINI/ R VINTE E QUATRO DE DEZEMBRO
-46.53643744279369,-23.53225573503046,"AV. CDE. DE FRONTIN , 2000",R MARTIM DAMY/ R ANTONIO LINDORO DA SILVA,MARTIM DAMY/ R ANTONIO LINDORO DA SILVA
-46.74983806920738,-23.41107189481836,"R. RECANTO DOS HUMILDES , 86",R SEM NOME/ TV VITORIA REGIA,SEM NOME/ TV VITORIA REGIA
-46.586264932985,-23.55902876085151,"R. FERNANDO FALCÃO , 700",PC ALEXANDRE FLEMING/ R JOANA D ARC,PC ALEXANDRE FLEMING/ R JOANA D ARC
-46.40124953575208,-23.54489328597823,"R. LEONILDA MAGRINI , 118",TRAV MARIETA ALIVERTI/ R HEITOR FERNANDES,TRAV MARIETA ALIVERTI/ R HEITOR FERNANDES
-46.69398439707127,-23.45186955099,"R. ANTÔNIO ROCHA MATTOS FILHO , 18",R. VICENTE LISTO,VICENTE LISTO
-46.64714348393727,-23.54112201782259,"R. SEBASTIÃO PEREIRA , 0","Rua Dr. Frederico Steidel, 107 - Santa Cecilia","ua Dr. Frederico Steidel, 107 - Santa Cecilia"
-46.48332890442799,-23.52768160111748,"R. PIRAQUARA , 345",R IBIRANHAEM/ R PARATIBA,IBIRANHAEM/ R PARATIBA
-46.5977630530617,-23.49576507588841,"AV. JÚLIO BUONO , 258",R   LUCIANO BROINIZZI,LUCIANO BROINIZZI
-46.6372530294905,-23.69720829721179,"R. CARDOSO DE MELO NETO , 315",,
-46.50178359850045,-23.57179545805461,"AV. DOS LATINOS , 385",R CASA DO CASTRO/ R PACO IMPERIAL,CASA DO CASTRO/ R PACO IMPERIAL
-46.79100207952569,-23.59931418032802,"R. PE. JOÃO DA CUNHA , 116",R CONEGO LUIZ VIEIRA DA SILVA/ R LUCIDIO MARCONDES SOUZA,CONEGO LUIZ VIEIRA DA SILVA/ R LUCIDIO MARCONDES SOUZA
-46.69893641174218,-23.72620035027201,"AV. SEN. TEOTÔNIO VILELA , 3117",AV RODRIGUES VILARES/ ACESSO A AV DO ARVOREIRO,AV RODRIGUES VILARES/ ACESSO A AV DO ARVOREIRO
-46.60526685322164,-23.53579391952731,"R. BEHRING , 236",RUA JULIO CESAR DA SILVA/RUA JOAQUIM CARLOS,UA JULIO CESAR DA SILVA/RUA JOAQUIM CARLOS
-46.506115685595,-23.5357066315093,"R. DR. IVAN MAIA DE VASCONCELOS , 129",RUA SABAUDIA,UA SABAUDIA
-46.60575364467359,-23.59539865608088,"R. BOM PASTOR , 2195",R RIBEIRO DO AMARAL/ R DOIS DE JULHO,RIBEIRO DO AMARAL/ R DOIS DE JULHO
-46.41102257931502,-23.50801347926599,"R. ARICANGA , 2073",R  RIO GUALEGUAI/ R  ARVORE DE UMBELA,RIO GUALEGUAI/ R  ARVORE DE UMBELA
-46.57592208270093,-23.54065481247877,"TERM. METRÔ TATUAPÉ (LADO SUL- SHOP. TATUAPÉ) , 0",,
-46.75132446900817,-23.5826111380415,"AV. PROF. JOSÉ MARIA ALKIMIN , 1195",R GUIDO OREGGIA/ PC ZARY DE OLIVEIRA COSTA,GUIDO OREGGIA/ PC ZARY DE OLIVEIRA COSTA
-46.49601850223542,-23.61400025336686,"R. SD. CANDIDO DA LUZ PAIVA , 33",AV SAPOPEMBA/ R SOLDADO ELEAQUIM BATISTA,AV SAPOPEMBA/ R SOLDADO ELEAQUIM BATISTA
-46.46155512244471,-23.51741158377413,"R. TREVO DE SANTA MARIA , 344",R MARIO DE SALLES OLIVEIRA MALTA/ R RODOLPHO BARBOSA DE CASTRO,MARIO DE SALLES OLIVEIRA MALTA/ R RODOLPHO BARBOSA DE CASTRO
-46.75274767853742,-23.51817842756325,"AV. DOS REMÉDIOS , 631",R PEDRO ANES,PEDRO ANES
-46.50835456682058,-23.56492650777589,"AV. ODILON PIRES , 274",R ALMIRANTADO/ R VICENTE LA GIUDICE,ALMIRANTADO/ R VICENTE LA GIUDICE
-46.49827089882735,-23.492546801368,"R. DA CALENDA , 45",RUA NOVO ORIENTE DO PIAUÍ,UA NOVO ORIENTE DO PIAUÍ
-46.75867793146039,-23.72033355175313,"AV. CAPORANGA , 0",RUA ITACURÉ/ESTRADA DA CUMBICA,UA ITACURÉ/ESTRADA DA CUMBICA
-46.73636929544726,-23.66919471164619,"ESTR. DO M BOI MIRIM , 384",R ANHANDUI MIRIM/ R JOAO DE ABREU,ANHANDUI MIRIM/ R JOAO DE ABREU
-46.42465641443387,-23.52274645289149,"R. JOSÉ VIEIRA GUIMARÃES , 609",R   NICOLA BERGONZI,NICOLA BERGONZI
-46.60454998121752,-23.50013907613405,"AV. CONCEIÇÃO , 890",R MOZELOS/ R LAUREANOS,MOZELOS/ R LAUREANOS
-46.71143501809232,-23.51995429920788,"R. GAGO COUTINHO , 446",R GUARICANGA/ R LAURINDO DE BRITO,GUARICANGA/ R LAURINDO DE BRITO
-46.4884077589177,-23.55776448167693,"R. PONCHE VERDE , 250",,
-46.69453908212717,-23.54252214979443,"R. HEITOR PENTEADO , 1870",R JUATUBA/ R WERNER SACK,JUATUBA/ R WERNER SACK
-46.76566795411813,-23.40603196322295,"AV. DR. SYLVIO DE CAMPOS , 1183",R BOM DESTINO/ R MARTIM LOBO DE SALDANHA,BOM DESTINO/ R MARTIM LOBO DE SALDANHA
-46.68910264896653,-23.68149451868949,"AV. INTERLAGOS , 3800",R PROFESSORA HAIDEE SILVA MARTINS/ AV ENGENHEIRO EUZEBIO STEVAUX,PROFESSORA HAIDEE SILVA MARTINS/ AV ENGENHEIRO EUZEBIO STEVAUX
-46.67730970284314,-23.69450442663774,"R. MIGUEL YUNES , 950",AV. NOSSA SENHORA DO SABARÁ,AV. NOSSA SENHORA DO SABARÁ
-46.55055639595734,-23.5112908695151,"AV. GABRIELA MISTRAL , 1015",R ENG.  TRINDADE,ENG.  TRINDADE
-46.64903730577881,-23.87700253960545,"ESTR. EVANGELISTA DE SOUZA , 185",R ESTACAO DA BARRAGEM/ EST DO CURUCUTU,ESTACAO DA BARRAGEM/ EST DO CURUCUTU
-46.70373478070059,-23.60779588740182,"AV. DQA. DE GOIÁS , 78",Rua Condede Itaguai,ua Condede Itaguai
-46.5413143145174,-23.55777563553914,"R. LUTÉCIA , 1730",RUA RANIERI GIOVANI BAPTISTA PITORI,UA RANIERI GIOVANI BAPTISTA PITORI
-46.46131404990817,-23.53925048554335,"AV. DO CONTORNO , 408",R JOSE ALVES DOS SANTOS/ R EMIDIO CAMPANELLA,JOSE ALVES DOS SANTOS/ R EMIDIO CAMPANELLA
-46.63161413614403,-23.68003635662291,"AV. ASSEMBLEIA , 445",RUA MONTE CASTELO,UA MONTE CASTELO
-46.39115071262742,-23.51794637722909,"R. VITORIA DO ESPIRITO SANTO , 405",,
-46.62299896518533,-23.45955531055131,"R. MARIA AMALIA LOPES DE AZEVEDO , 39",R MARIQUINHA SCIASCIA/ R JOSE VICENTE,MARIQUINHA SCIASCIA/ R JOSE VICENTE
-46.41246737673773,-23.56381523399179,"R. INÁCIO MONTEIRO , 410",AV SOUZA RAMOS/ R DOUTOR GUILHERME ABREU SODRE,AV SOUZA RAMOS/ R DOUTOR GUILHERME ABREU SODRE
-46.48172476010937,-23.57382439065015,"R. LOPES DE MEDEIROS , 564",AV MARIA LUIZA AMERICANO,AV MARIA LUIZA AMERICANO
-46.47796280884142,-23.56882540199003,"AV. MARIA LUIZA AMERICANO , 1223",R INACIO COELHO DA SILVA/ R BIAGIO MARINI,INACIO COELHO DA SILVA/ R BIAGIO MARINI
-46.40946653054922,-23.52615839358361,"PÇA. AMANDA , 0",R CONEGO ANTONIO MANZI/ VEL NOVE,CONEGO ANTONIO MANZI/ VEL NOVE
-46.63432255515172,-23.55168993350813,"PÇA. DR. JOÃO MENDES , 0",R DA GLORIA/ PC DOUTOR JOAO MENDES,DA GLORIA/ PC DOUTOR JOAO MENDES
-46.69985558394113,-23.67423358229488,"AV. DAS NAÇÕES UNIDAS , 22128",R GURIU/ AV OCTALLES MARCONDES FERREIRA,GURIU/ AV OCTALLES MARCONDES FERREIRA
-46.44483226239242,-23.51758953446348,"R. NICOLAU CAMPANELLA , 47",R DOUTOR AIOSE/ R ADELINO POLESI,DOUTOR AIOSE/ R ADELINO POLESI
-46.41511362851922,-23.48345960102737,"AV. OLIVEIRA FREIRE , 2060",RUA LILACÉAS / AV. PROF. ALÍPIO DE BARROS,UA LILACÉAS / AV. PROF. ALÍPIO DE BARROS
-46.51952039373202,-23.58806643724665,"R. GEN. PORFÍRIO DA PAZ , 339",R DA BOLSA/R DOS CORRENTISTAS,DA BOLSA/R DOS CORRENTISTAS
-46.53993319036577,-23.59736945534474,"AV. DO ORATÓRIO , 3331",R GENERAL ROQUE DA SILVA PALMEIRO/ R MIGUEL DESIATO,GENERAL ROQUE DA SILVA PALMEIRO/ R MIGUEL DESIATO
-46.67874992296903,-23.62725972815966,"R. JOAQUIM NABUCO , 732",RUA CONDE DE PORTO ALEGRE,UA CONDE DE PORTO ALEGRE
-46.69233532077714,-23.76836014508633,"PÇA. SÉRGIO TALANS , 0",TRAVESSA SERGIO TALANS,TRAVESSA SERGIO TALANS
-46.73680456418494,-23.59026206172308,"R. CEL. OTAVIANO DA SILVEIRA , 0",,
-46.64857338273536,-23.56712690651818,"M02 BRIGADEIRO - TRIANON-MASP , 0",AV PAULISTA,AV PAULISTA
-46.68177303808343,-23.58646691766612,"AV. BRIG. FARIA LIMA , 3477",R ASPASIA/ AV HORACIO LAFER,ASPASIA/ AV HORACIO LAFER
-46.43651342722119,-23.48974463487005,"AV. DR. JOSÉ ARTUR DA NOVA , 0",R SANTA DAVINA/ R MARIA FRANCISCA DE JESUS,SANTA DAVINA/ R MARIA FRANCISCA DE JESUS
-46.51081942138891,-23.60131435294516,"AV. SAPOPEMBA , 9267",R ALBERTO GOMES LEITE/ R FRANCISCO VAZ COELHO,ALBERTO GOMES LEITE/ R FRANCISCO VAZ COELHO
-46.75438943827599,-23.58408814047191,"AV. ENG. HEITOR ANTÔNIO EIRAS GARCIA , 2550",EM FRENTE A R PRF. ANTONIO PINTO DE CARVALHO/,EM FRENTE A R PRF. ANTONIO PINTO DE CARVALHO/
-46.58821621269196,-23.47245215206699,"AV. GUAPIRA , 1835",R GONCALVES ARANHA/ R SEBASTIAO DE FREITAS,GONCALVES ARANHA/ R SEBASTIAO DE FREITAS
-46.49159785283472,-23.52244864848607,"R. JOÃO JOSÉ DE QUEIROZ , 1105",R HERMENEGILDO GOIS PARENTE/ PC ARY FRANCISCO DE PAULO,HERMENEGILDO GOIS PARENTE/ PC ARY FRANCISCO DE PAULO
-46.57626229423023,-23.47793009293291,"AV. ROLAND GARROS , 1178",AV EDGARD RUZZANT/ VP MUSICA DA BRUMA,AV EDGARD RUZZANT/ VP MUSICA DA BRUMA
-46.39106549478374,-23.58196809074804,"AV. CACHOEIRA DO CAMPO GRANDE , 59",R VELHO TEMA/ R CACHOEIRA DO CAMPO GRANDE,VELHO TEMA/ R CACHOEIRA DO CAMPO GRANDE
-46.45536202682982,-23.56064037278651,"ESTR. MORRO DOS OLHOS D'ÁGUA , 190",R MARIA ROSA FALCAO/ R BARAO ANTONIO DE CAIRARI,MARIA ROSA FALCAO/ R BARAO ANTONIO DE CAIRARI
-46.41485935638081,-23.56388324063531,"R. INÁCIO MONTEIRO , 104",AV SOUZA RAMOS/ EST IGUATEMI,AV SOUZA RAMOS/ EST IGUATEMI
-46.65693095234035,-23.67176446738194,"R. JOSÉ EID MALUF , 112",Rua Agenor Pinheiro de Albuquerque,ua Agenor Pinheiro de Albuquerque
-46.59202783237251,-23.57426870989708,"R. BR. DE MONTE SANTO , 1375",R VITOANTONIO DEL VECCHIO/ R DOMINGOS DA FONSECA,VITOANTONIO DEL VECCHIO/ R DOMINGOS DA FONSECA
-46.67725070197486,-23.69489842472463,"R. MIGUEL YUNES , 943",AV. NOSSA SENHORA DO SABARÁ,AV. NOSSA SENHORA DO SABARÁ
-46.59109886617156,-23.56668774088378,"AV. PAES DE BARROS , 1697",R BIXIRA/ R EMBOACAVA,BIXIRA/ R EMBOACAVA
-46.53904818480605,-23.60115443593517,"R. BALATA , 35",R ANTONIO MARQUES JULIAO/ R CAOPIA,ANTONIO MARQUES JULIAO/ R CAOPIA
-46.47233963710414,-23.63270010114047,"R. MANUEL BOTELHO , 413",R JOSE BENTO DE MELO/ R TEODOSIO DA ROCHA,JOSE BENTO DE MELO/ R TEODOSIO DA ROCHA
-46.46648104227227,-23.52877154733284,"R. UACARI , 371",R BENJOI/ R CAXIU,BENJOI/ R CAXIU
-46.62445645133037,-23.6060066636116,"R. D. BERNARDO NOGUEIRA , 290",AV PROF  ABRAAO DE MORAIS,AV PROF  ABRAAO DE MORAIS
-46.6673524421931,-23.50388624216129,"AV. ENG. CAETANO ALVARES , 1188",R DAS MACIEIRAS/ R GUIOMAR DA ROCHA,DAS MACIEIRAS/ R GUIOMAR DA ROCHA
-46.71380233165692,-23.42245473949554,"ESTR. JOSÉ LOPES , 272",EST DO MESTRE/ R SEM NOME,EST DO MESTRE/ R SEM NOME
-46.37865684434838,-23.51013937598457,"R. LOURENÇO FRANCO DO PRADO , 115",R ALBERTO EVARISTO GINASTERA,ALBERTO EVARISTO GINASTERA
-46.71912388212884,-23.8298179537788,"R. ELOY DOMINGUES DA SILVA , 383",,
-46.43184834159183,-23.5263714575476,"AV. JOSÉ PINHEIRO BORGES , 0",RUA BENTO MUNHOZ / R JUCUPEMA,UA BENTO MUNHOZ / R JUCUPEMA
